Schoole,program,description
SAIC,"Architecture, Interior Arch, Designed Objects","['relate', 'artmaking', 'approach', 'pedagogy', 'curriculum', 'project', 'design', 'method', 'provide', 'teacher', 'teach', 'artist', 'knowledge', 'skill', 'structure', 'learning', 'experience', 'child', 'youth', 'school', 'school', 'community', 'setting', 'enhance', 'creativity', 'develop', 'skill', 'understand', 'range', 'artmaking', 'practice', 'explore', 'idea', 'participant', 'structure', 'teach', 'plan', 'identify', 'student', 'knowledge', 'scaffold', 'learning', 'teaching', 'learn', 'strategy', 'promote', 'student', 'engagement', 'differentiate', 'instruction', 'meet', 'student', 'learn', 'articulate', 'core', 'learn', 'objective', 'select', 'standard', 'design', 'assessment', 'capture', 'student', 'learn', 'standardize', 'student', 'artworks', 'reflection', 'base', 'student', 'input', 'assessment', 'data', 'process', 'edit', 'redesign', 'curriculum', 'connect', 'literacy', 'teacher', 'read', 'writing', 'speaking', 'activity', 'engage', 'student', 'interpret', 'art', 'analyze', 'culture', 'picture', 'book', 'source', 'inspiration', 'storytelling', 'artmaking', 'teacher', 'learn', 'select', 'develop', 'read', 'level', 'art', 'culture', 'reading', 'support', 'learn', 'study', 'range', 'education', 'practice', 'provide', 'candidate', 'perspective', 'build', 'approach', 'reading', 'maria', 'montessori', 'viktor', 'anne', 'thulson', 'lisa', 'paley', 'sonia', 'nieto', 'overview', 'reggio', 'emelia', 'teach', 'justice', 'teach', 'behavior', 'studio', 'habit', 'thinking', 'strategy', 'principle', 'possibility', 'assignment', 'reading', 'discussion', 'response', 'artist', 'artmaking', 'approach', 'practice', 'write', 'project', 'plan', 'accompany', 'teacher', 'artwork', 'image', 'presentation', 'read', 'assessment', 'material', 'document', 'plan', 'student', 'artwork', 'participant', 'teach', 'student', 'school', 'language', 'learner', 'student', 'complete', 'pass', 'school', 'check', 'educator', 'comprehend', 'evolve', 'development', 'engage', 'implicate', 'teaching', 'child', 'adolescent', 'adult', 'human', 'difference', 'opportunity', 'challenge', 'teaching', 'learn', 'offer', 'investigation', 'evolve', 'conception', 'development', 'historical', 'framework', 'student', 'explore', 'history', 'childhood', 'impact', 'impact', 'culture', 'school', 'school', 'design', 'investigate', 'evolve', 'conception', 'development', 'provide', 'candidate', 'perspective', 'build', 'understanding', 'student', 'subject', 'formation', 'gain', 'knowledge', 'range', 'issue', 'education', 'reading', 'john', 'dewey', 'dubois', 'tom', 'shakespeare', 'cris', 'mayo', 'deborah', 'britzman', 'stephen', 'vassallo', 'lange', 'erik', 'piaget', 'maria', 'montessori', 'overview', 'disability', 'race', 'theory', 'education', 'essay', 'question', 'respond', 'development', 'analysis', 'childhood', 'development', 'illustrate', 'child', 'literature', 'interpretation', 'adolescence', 'represent', 'film', 'midterm', 'project', 'document', 'learn', 'semester', 'seminar', 'involve', 'reading', 'discussion', 'century', 'theorist', 'consequence', 'artist', 'approach', 'practice', 'interpretation', 'production', 'intend', 'survey', 'theory', 'question', 'concern', 'relation', 'institution', 'premise', 'inform', 'approach', 'issue', 'student', 'read', 'deal', 'production', 'consumption', 'art', 'framework', 'student', 'level', 'examine', 'issue', 'implicit', 'conceptualization', 'public', 'candidate', 'explore', 'theory', 'model', 'community', 'activism', 'grassroots', 'organize', 'relation', 'space', 'public', 'candidate', 'develop', 'interview', 'observation', 'proposal', 'community', 'base', 'project', 'museum', 'label', 'shape', 'understanding', 'art', 'artist', 'wayfinding', 'sign', 'city', 'create', 'experience', 'space', 'sign', 'memorial', 'neighborhood', 'city', 'park', 'omit', 'celebrate', 'history', 'student', 'explore', 'system', 'meaning', 'role', 'artists', 'educator', 'institution', 'play', 'interpret', 'reproducing', 'culture', 'draw', 'history', 'theory', 'criticism', 'student', 'learn', 'develop', 'pedagogy', 'explore', 'role', 'interpretation', 'practice', 'student', 'collection', 'space', 'create', 'material', 'form', 'dimension', 'museum', 'practice', 'project', 'artist', 'mogel', 'center', 'land', 'interpretation', 'sandra', 'de', 'la', 'loza', 'alexandra', 'bell', 'andrea', 'carlson', 'james', 'luna', 'fred', 'wilson', 'cyberpedagogy', 'introduces', 'service', 'teacher', 'teach', 'artist', 'aspect', 'emerge', 'technology', 'medium', 'art', 'education', 'student', 'gain', 'knowledge', 'art', 'technology', 'medium', 'instruction', 'classroom', 'learn', 'environment', 'investigate', 'child', 'adolescent', 'emerge', 'technology', 'medium', 'outlet', 'expression', 'production', 'nature', 'emerge', 'technology', 'medium', 'change', 'implication', 'art', 'teacher', 'teach', 'artist', 'student', 'explore', 'artist', 'explores', 'critique', 'emerge', 'technology', 'medium', 'student', 'read', 'text', 'theorist', 'examine', 'technology', 'mediate', 'interaction', 'construct', 'meaning', 'student', 'explore', 'art', 'curriculum', 'incorporate', 'emerge', 'technology', 'medium', 'student', 'art', 'project', 'variety', 'emerge', 'technology', 'medium', 'develop', 'lesson', 'art', 'classroom', 'integrate', 'emerge', 'technology', 'medium', 'explore', 'issue', 'seminar', 'examines', 'analyze', 'art', 'museum', 'teach', 'institution', 'base', 'observation', 'analysis', 'critique', 'museum', 'education', 'practice', 'explore', 'audience', 'analysis', 'evaluation', 'method', 'medium', 'exhibition', 'concept', 'design', 'teach', 'method', 'effort', 'museum', 'reach', 'community', 'collaboration', 'museum', 'institution', 'artists', 'comment', 'museum', 'participant', 'gain', 'understanding', 'museum', 'education', 'practice', 'art', 'museums', 'focus', 'support', 'sense', 'purpose', 'agency', 'art', 'teacher', 'teach', 'artist', 'worker', 'explore', 'production', 'reflect', 'influence', 'conception', 'race', 'class', 'ethnicity', 'geography', 'sexuality', 'cognitive', 'ability', 'diversity', 'community', 'student', 'interrogate', 'contextsaesthetics', 'artmaking', 'approach', 'frame', 'interpret', 'analyze', 'sharing', 'teaching', 'art', 'design', 'culture', 'school', 'community', 'setting', 'student', 'develop', 'content', 'art', 'culture', 'project', 'curriculum', 'sequence', 'base', 'topic', 'issue', 'theme', 'student', 'explore', 'artist', 'worker', 'integrate', 'artmaking', 'approach', 'history', 'orientation', 'perspective', 'art', 'base', 'practice', 'artist', 'reading', 'choose', 'base', 'issue', 'concept', 'theme', 'affect', 'diversity', 'community', 'method', 'strategy', 'integrate', 'literacy', 'verbal', 'medium', 'project', 'curriculum', 'explore', 'student', 'understand', 'production', 'reflect', 'influence', 'conception', 'race', 'class', 'ethnicity', 'geography', 'sexuality', 'cognitive', 'ability', 'diversity', 'community', 'student', 'understand', 'context', 'frame', 'interpret', 'analyze', 'sharing', 'teach', 'art', 'design', 'culture', 'school', 'community', 'setting', 'sectione01', 'thesis', 'fieldwork', 'student', 'instructor', 'meet', 'agree', 'time', 'provide', 'supervision', 'dialogue', 'relating', 'experience', 'choice', 'field', 'site', 'agree', 'student', 'instructor', 'site', 'supervisor', 'student', 'spend', 'hour', 'week', 'semester', 'hour', 'credit', 'semester', 'hour', 'sectione02', 'career', 'experience', 'internship', 'graduate', 'capx', 'education', 'internship', 'education', 'student', 'time', 'art', 'relate', 'capx', 'position', 'organization', 'institution', 'student', 'assign', 'capx', 'faculty', 'adviser', 'participation', 'require', 'total', 'hour', 'average', 'hour', 'internship', 'organization', 'call', 'career', 'experience', 'program', 'permission', 'register', 'director', 'capx', 'program', 'provide', 'candidate', 'opportunity', 'observe', 'teach', 'evaluate', 'setting', 'candidate', 'build', 'relationship', 'student', 'staff', 'community', 'fieldwork', 'site', 'guide', 'observation', 'engagement', 'develop', 'teach', 'project', 'method', 'classroom', 'management', 'experience', 'provide', 'groundwork', 'connection', 'continuity', 'apprentice', 'teach', 'teacher', 'complete', 'week', 'school', 'placement', 'week', 'school', 'placement', 'attend', 'apprentice', 'teach', 'seminar', 'student', 'study', 'curriculum', 'pedagogy', 'cover', 'mandate', 'standard', 'define', 'illinois', 'board', 'education', 'isbe', 'art', 'standard', 'teaching', 'standard', 'learning', 'standard', 'literacy', 'standard', 'process', 'student', 'learn', 'create', 'art', 'curriculum', 'encompass', 'standard', 'implement', 'standard', 'practice', 'teaching', 'day', 'school', 'placement', 'seminar', 'saic', 'week', 'placement', 'student', 'spend', 'school', 'day', 'respective', 'assign', 'school', 'placement', 'attend', 'evening', 'seminar', 'time', 'seminar', 'develop', 'critique', 'project', 'exemplars', 'project', 'sample', 'material', 'strategy', 'preparation', 'teach', 'placement', 'school', 'apprentice', 'teach', 'question', 'artists', 'cross', 'street', 'leave', 'art', 'class', 'hop', 'raise', 'issue', 'citizenship', 'creativity', 'collaboration', 'community', 'environment', 'change', 'role', 'artist', 'century', 'start', 'twenty', 'student', 'study', 'artist', 'time', 'space', 'resource', 'alliance', 'artist', 'community', 'achieve', 'goal', 'student', 'plan', 'innovation', 'saic', 'participate', 'activity', 'visit', 'artist', 'program', 'explore', 'possibility', 'site', 'visit', 'establish', 'strengthen', 'tie', 'saic', 'community', 'student', 'develop', 'theme', 'write', 'assignment', 'application', 'idea', 'studio', 'practice', 'goal', 'student', 'motivation', 'knowledge', 'tool', 'role', 'citizen', 'society', 'relate', 'artmaking', 'approach', 'pedagogy', 'curriculum', 'project', 'design', 'method', 'provide', 'teacher', 'teach', 'artist', 'knowledge', 'skill', 'structure', 'learning', 'experience', 'child', 'youth', 'school', 'school', 'community', 'setting', 'enhance', 'creativity', 'develop', 'skill', 'understand', 'range', 'artmaking', 'practice', 'explore', 'idea', 'participant', 'structure', 'teach', 'plan', 'identify', 'student', 'knowledge', 'scaffold', 'learning', 'teaching', 'learn', 'strategy', 'promote', 'student', 'engagement', 'differentiate', 'instruction', 'meet', 'student', 'learn', 'articulate', 'core', 'learn', 'objective', 'select', 'standard', 'design', 'assessment', 'capture', 'student', 'learn', 'standardize', 'student', 'artworks', 'reflection', 'base', 'student', 'input', 'assessment', 'data', 'process', 'edit', 'redesign', 'curriculum', 'connect', 'literacy', 'teacher', 'read', 'writing', 'speaking', 'activity', 'engage', 'student', 'interpret', 'art', 'analyze', 'culture', 'picture', 'book', 'source', 'inspiration', 'storytelling', 'artmaking', 'teacher', 'learn', 'select', 'develop', 'read', 'level', 'art', 'culture', 'reading', 'support', 'learn', 'study', 'range', 'education', 'practice', 'provide', 'candidate', 'perspective', 'build', 'approach', 'reading', 'maria', 'montessori', 'viktor', 'anne', 'thulson', 'lisa', 'paley', 'sonia', 'nieto', 'overview', 'reggio', 'emelia', 'teach', 'justice', 'teach', 'behavior', 'studio', 'habit', 'thinking', 'strategy', 'principle', 'possibility', 'assignment', 'reading', 'discussion', 'response', 'artist', 'artmaking', 'approach', 'practice', 'write', 'project', 'plan', 'accompany', 'teacher', 'artwork', 'image', 'presentation', 'read', 'assessment', 'material', 'document', 'plan', 'student', 'artwork', 'participant', 'teach', 'student', 'school', 'language', 'learner', 'student', 'complete', 'pass', 'school', 'check', 'relate', 'artmaking', 'approach', 'pedagogy', 'curriculum', 'project', 'design', 'method', 'provide', 'teacher', 'teach', 'artist', 'knowledge', 'skill', 'structure', 'learning', 'experience', 'child', 'youth', 'school', 'school', 'community', 'setting', 'enhance', 'creativity', 'develop', 'skill', 'understand', 'range', 'artmaking', 'practice', 'explore', 'idea', 'participant', 'structure', 'teach', 'plan', 'identify', 'student', 'knowledge', 'scaffold', 'learning', 'teaching', 'learn', 'strategy', 'promote', 'student', 'engagement', 'differentiate', 'instruction', 'meet', 'student', 'learn', 'articulate', 'core', 'learn', 'objective', 'select', 'standard', 'design', 'assessment', 'capture', 'student', 'learn', 'standardize', 'student', 'artworks', 'reflection', 'base', 'student', 'input', 'assessment', 'data', 'process', 'edit', 'redesign', 'curriculum', 'connect', 'literacy', 'teacher', 'read', 'writing', 'speaking', 'activity', 'engage', 'student', 'interpret', 'art', 'analyze', 'culture', 'picture', 'book', 'source', 'inspiration', 'storytelling', 'artmaking', 'teacher', 'learn', 'select', 'develop', 'read', 'level', 'art', 'culture', 'reading', 'support', 'learn', 'study', 'range', 'education', 'practice', 'provide', 'candidate', 'perspective', 'build', 'approach', 'reading', 'maria', 'montessori', 'viktor', 'anne', 'thulson', 'lisa', 'paley', 'sonia', 'nieto', 'overview', 'reggio', 'emelia', 'teach', 'justice', 'teach', 'behavior', 'studio', 'habit', 'thinking', 'strategy', 'principle', 'possibility', 'assignment', 'reading', 'discussion', 'response', 'artist', 'artmaking', 'approach', 'practice', 'write', 'project', 'plan', 'accompany', 'teacher', 'artwork', 'image', 'presentation', 'read', 'assessment', 'material', 'document', 'plan', 'student', 'artwork', 'participant', 'teach', 'student', 'school', 'language', 'learner', 'student', 'complete', 'pass', 'school', 'check', 'educator', 'comprehend', 'evolve', 'development', 'engage', 'implicate', 'teaching', 'child', 'adolescent', 'adult', 'human', 'difference', 'opportunity', 'challenge', 'teaching', 'learn', 'offer', 'investigation', 'evolve', 'conception', 'development', 'historical', 'framework', 'student', 'explore', 'history', 'childhood', 'impact', 'impact', 'culture', 'school', 'school', 'design', 'investigate', 'evolve', 'conception', 'development', 'provide', 'candidate', 'perspective', 'build', 'understanding', 'student', 'subject', 'formation', 'gain', 'knowledge', 'range', 'issue', 'education', 'reading', 'john', 'dewey', 'dubois', 'tom', 'shakespeare', 'cris', 'mayo', 'deborah', 'britzman', 'stephen', 'vassallo', 'lange', 'erik', 'piaget', 'maria', 'montessori', 'overview', 'disability', 'race', 'theory', 'education', 'essay', 'question', 'respond', 'development', 'analysis', 'childhood', 'development', 'illustrate', 'child', 'literature', 'interpretation', 'adolescence', 'represent', 'film', 'midterm', 'project', 'document', 'learn', 'semester', 'educator', 'comprehend', 'evolve', 'development', 'engage', 'implicate', 'teaching', 'child', 'adolescent', 'adult', 'human', 'difference', 'opportunity', 'challenge', 'teaching', 'learn', 'offer', 'investigation', 'evolve', 'conception', 'development', 'historical', 'framework', 'student', 'explore', 'history', 'childhood', 'impact', 'impact', 'culture', 'school', 'school', 'design', 'investigate', 'evolve', 'conception', 'development', 'provide', 'candidate', 'perspective', 'build', 'understanding', 'student', 'subject', 'formation', 'gain', 'knowledge', 'range', 'issue', 'education', 'reading', 'john', 'dewey', 'dubois', 'tom', 'shakespeare', 'cris', 'mayo', 'deborah', 'britzman', 'stephen', 'vassallo', 'lange', 'erik', 'piaget', 'maria', 'montessori', 'overview', 'disability', 'race', 'theory', 'education', 'essay', 'question', 'respond', 'development', 'analysis', 'childhood', 'development', 'illustrate', 'child', 'literature', 'interpretation', 'adolescence', 'represent', 'film', 'midterm', 'project', 'document', 'learn', 'semester', 'community', 'base', 'center', 'dialogue', 'project', 'ongoing', 'partnership', 'center', 'class', 'hold', 'saic', 'center', 'bring', 'lgbtq', 'student', 'elder', 'project', 'provide', 'opportunity', 'dialogue', 'queer', 'generation', 'participant', 'perspective', 'experience', 'topic', 'lgbtq', 'life', 'history', 'gender', 'sex', 'spirituality', 'art', 'history', 'family', 'race', 'class', 'age', 'ageism', 'activism', 'movement', 'reading', 'recording', 'screening', 'explore', 'history', 'representation', 'form', 'semester', 'student', 'elder', 'create', 'object', 'form', 'video', 'comic', 'zine', 'history', 'reflective', 'essay', 'art', 'piece', 'essay', 'bring', 'life', 'story', 'history', 'live', 'experience', 'folk', 'object', 'feature', 'generationliberation', 'eco', 'design', 'chicago', 'riverworks', 'transient', 'partnership', 'sound', 'mapping', 'community', 'technology', 'field', 'eco', 'sense', 'imagine', 'human', 'biodiversity', 'coexistence', 'class', 'deploy', 'sound', 'map', 'soundwalks', 'workshops', 'installation', 'lecture', 'chicago', 'waterways', 'engage', 'community', 'water', 'politics', 'policy', 'student', 'spend', 'time', 'outdoors', 'autopsy', 'soundwalks', 'bike', 'island', 'record', 'quiet', 'space', 'hush', 'city', 'app', 'kayak', 'island', 'riverwalking', 'learn', 'history', 'freshwater', 'water', 'crisis', 'floating', 'classroom', 'assignment', 'generate', 'object', 'map', 'ar', 'interactives', 'activate', 'site', 'raise', 'awareness', 'installation', 'participation', 'student', 'access', 'bibliography', 'initiator', 'leopold', 'carson', 'muir', 'organization', 'study', 'health', 'oxfam', 'life', 'water', 'food', 'energy', 'stockholm', 'accord', 'practice', 'innovator', 'film', 'activist', 'website', 'eu', 'city', 'ordinance', 'varies', 'reading', 'response', 'discussion', 'book', 'review', 'team', 'film', 'review', 'data', 'map', 'map', 'intervention', 'riverbank', 'green', 'student', 'choice', 'proposal', 'activation', 'site', 'explore', 'cultural', 'approach', 'resist', 'empire', 'john', 'audio', 'decolonizethisplace', 'sky', 'hopinka', 'tirza', 'architecture', 'rafa', 'esparza', 'damon', 'lock', 'superfutures', 'haunt', 'activist', 'scholar', 'destabilize', 'time', 'imagine', 'queer', 'future', 'remixing', 'form', 'memory', 'archive', 'community', 'base', 'knowledge', 'develop', 'counter', 'narrative', 'structure', 'reading', 'discussion', 'presentation', 'visit', 'chicago', 'archive', 'lecture', 'development', 'material', 'project', 'trip', 'visit', 'library', 'collection', 'meet', 'archivist', 'researcher', 'sit', 'gerber', 'hardt', 'library', 'glbtq', 'study', 'center', 'museum', 'ayers', 'collection', 'study', 'harsch', 'harold', 'collection', 'visit', 'informal', 'collection', 'flea', 'market', 'reading', 'tuck', 'audra', 'stuart', 'hall', 'russell', 'tina', 'campt', 'gerald', 'vizenor', 'mu', 'oz', 'arjun', 'appadurai', 'hartman', 'student', 'engage', 'practice', 'history', 'archive', 'recombine', 'remixing', 'reimaging', 'collection', 'critique', 'form', 'memory', 'offer', 'counter', 'narrative', 'create', 'community', 'base', 'knowledge', 'topic', 'identity', 'activism', 'pedagogy', 'creativity', 'force', 'transformation', 'methodology', 'class', 'structure', 'discussion', 'essay', 'visit', 'collection', 'lecture', 'development', 'material', 'project', 'focus', 'support', 'sense', 'purpose', 'agency', 'art', 'teacher', 'teach', 'artist', 'worker', 'explore', 'production', 'reflect', 'influence', 'conception', 'race', 'class', 'ethnicity', 'geography', 'sexuality', 'cognitive', 'ability', 'diversity', 'community', 'student', 'interrogate', 'contextsaesthetics', 'artmaking', 'approach', 'frame', 'interpret', 'analyze', 'sharing', 'teaching', 'art', 'design', 'culture', 'school', 'community', 'setting', 'student', 'develop', 'content', 'art', 'culture', 'project', 'curriculum', 'sequence', 'base', 'topic', 'issue', 'theme', 'student', 'explore', 'artist', 'worker', 'integrate', 'artmaking', 'approach', 'history', 'orientation', 'perspective', 'art', 'base', 'practice', 'artist', 'reading', 'choose', 'base', 'issue', 'concept', 'theme', 'affect', 'diversity', 'community', 'method', 'strategy', 'integrate', 'literacy', 'verbal', 'medium', 'project', 'curriculum', 'explore', 'student', 'understand', 'production', 'reflect', 'influence', 'conception', 'race', 'class', 'ethnicity', 'geography', 'sexuality', 'cognitive', 'ability', 'diversity', 'community', 'student', 'understand', 'context', 'frame', 'interpret', 'analyze', 'sharing', 'teach', 'art', 'design', 'culture', 'school', 'community', 'setting', 'seminar', 'application', 'theory', 'framework', 'community', 'base', 'program', 'participant', 'investigate', 'model', 'art', 'community', 'collaborate', 'audience', 'organization', 'site', 'art', 'endeavor', 'site', 'installation', 'environment', 'performance', 'exhibition', 'project', 'seminar', 'session', 'discus', 'reflect', 'ethic', 'aesthetic', 'challenge', 'art', 'community', 'graduate', 'student', 'provide', 'candidate', 'opportunity', 'observe', 'teach', 'evaluate', 'setting', 'candidate', 'build', 'relationship', 'student', 'staff', 'community', 'fieldwork', 'site', 'guide', 'observation', 'engagement', 'develop', 'teach', 'project', 'method', 'classroom', 'management', 'experience', 'provide', 'groundwork', 'connection', 'continuity', 'apprentice', 'teach', 'teacher', 'complete', 'week', 'school', 'placement', 'week', 'school', 'placement', 'attend', 'apprentice', 'teach', 'seminar', 'student', 'study', 'curriculum', 'pedagogy', 'cover', 'mandate', 'standard', 'define', 'illinois', 'board', 'education', 'isbe', 'art', 'standard', 'teaching', 'standard', 'learning', 'standard', 'literacy', 'standard', 'process', 'student', 'learn', 'create', 'art', 'curriculum', 'encompass', 'standard', 'implement', 'standard', 'practice', 'teaching', 'day', 'school', 'placement', 'seminar', 'saic', 'week', 'placement', 'student', 'spend', 'school', 'day', 'respective', 'assign', 'school', 'placement', 'attend', 'evening', 'seminar', 'time', 'seminar', 'develop', 'critique', 'project', 'exemplars', 'project', 'sample', 'material', 'strategy', 'preparation', 'teach', 'placement', 'school', 'apprentice', 'teach', 'provide', 'candidate', 'opportunity', 'observe', 'teach', 'evaluate', 'setting', 'candidate', 'build', 'relationship', 'student', 'staff', 'community', 'fieldwork', 'site', 'guide', 'observation', 'engagement', 'develop', 'teach', 'project', 'method', 'classroom', 'management', 'experience', 'provide', 'groundwork', 'connection', 'continuity', 'apprentice', 'teach', 'teacher', 'complete', 'week', 'school', 'placement', 'week', 'school', 'placement', 'attend', 'apprentice', 'teach', 'seminar', 'student', 'study', 'curriculum', 'pedagogy', 'cover', 'mandate', 'standard', 'define', 'illinois', 'board', 'education', 'isbe', 'art', 'standard', 'teaching', 'standard', 'learning', 'standard', 'literacy', 'standard', 'process', 'student', 'learn', 'create', 'art', 'curriculum', 'encompass', 'standard', 'implement', 'standard', 'practice', 'teaching', 'day', 'school', 'placement', 'seminar', 'saic', 'week', 'placement', 'student', 'spend', 'school', 'day', 'respective', 'assign', 'school', 'placement', 'attend', 'evening', 'seminar', 'time', 'seminar', 'develop', 'critique', 'project', 'exemplars', 'project', 'sample', 'material', 'strategy', 'preparation', 'teach', 'placement', 'school', 'apprentice', 'teach', 'provide', 'candidate', 'opportunity', 'observe', 'teach', 'evaluate', 'setting', 'candidate', 'build', 'con']"
